Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Mozambique,MOZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,3.833333333,4.280487805,4.924050633,6.232,7.073170732,5.765765766,5.655737705,6.183206107,5.309033281,5.943491423,5.861297539,2.612032085,2.968445425,2.87088387,3.303501712,1.460482346,1.111681671,1.102741392,1.139211666,1.245869391,1.284457907,1.242171239,1.273635642,1.280942211,1.362421115,0.946231881,0.809467272,0.668953898,0.664921662,0.705422608,0.891902273,0.826553225,0.850726008,0.93018223,0.980759494,0.840285274,0.929584557,0.987964415,1.335336546,1.419986943,1.077682793
Mauritania,MRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.945895172,5.036762947,4.669586966,4.4897506,3.961136941,3.827926491,3.600512449,2.689066399,2.412423018,2.240861908,2.260154634,2.626341207,2.967260087,1.862440967,2.273637889,2.928005445,4.002384422,2.73938351,3.995275717,3.838120112,3.051555776,2.693647217,2.693647217,3.059333958,3.13532417,3.13532417,3.13532417,2.261641459,2.127368363,2.155906963,2.103123669,2.090786149,2.042273411,2.112482087,1.980663209,2.471884312
Mauritius,MUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.155797101,0.155797101,0.155797101,0.155797101,0.155797101,0.155797101,0.155797101,0.155797101,0.155797101,0.180501931,0.219465649,0.223944875,0.202513966,0.188984881,0.139925373,0.191744731,0.18707483,0.172730614,0.172579099,0.204842932,0.489249166,0.466745029,0.262260128,0.26913735,0.252089136,0.219641353,0.197969543,0.194038477,0.219642297,0.290016229,0.346095335,0.367421786,0.354424073,0.330254202,0.333145558,0.332825601,0.293390184,0.234078893,0.202814818,0.208135283,0.200718816,0.194580389,0.196270034,0.187102774,0.16621685,0.167769654,0.160651037,0.142725039,0.155952071,0.167777184,0.148690555,0.152035252,0.142794401,0.191274366,0.154210303,0.146135699,0.179867285,0.171040746,0.162491818,0.155938299,0.159564903
Malawi,MWI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.70199778,0.70199778,0.70199778,0.70199778,0.70199778,0.70199778,0.645792564,0.716937355,0.695430346,0.667962357,0.641145638,0.581516871,0.602199944,1.06043956,0.96695558,1.526807627,1.373366013,1.689903846,2.694517297,4.065934066,4.293105164,3.111181301,2.286964902,1.816410328,1.559534965,1.751118309,2.095467783,1.828806427,1.511308113,1.497070871,1.308605692,1.075730104,1.402486043,1.262975393,1.421880068,0.790559174,0.883468121,0.991556075,0.813639842,0.811014471,0.672638829,0.738822048,0.423822865,0.40879246,0.631868059,1.045261606,0.777651498,0.757951968,0.835636994,0.949704588,0.718201024,0.659728504,0.765630689,1.140185319,0.8177259,0.634771027,0.641960496,0.764642848,0.847025846,1.124097445,1.104893019
Malaysia,MYS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.676440505,2.232909653,2.187040966,2.420614263,3.163551973,4.011049724,4.728255222,4.497029297,4.453163315,3.922267784,5.16527179,5.372443072,4.978902954,3.872242696,4.182343162,4.724162637,3.980772654,4.85466914,3.7111334,3.670515251,4.230134314,5.785152657,5.367615334,4.423371756,3.752357008,3.451658707,3.223733832,4.147499538,2.426112374,2.623701691,2.555403465,3.199283621,2.986421736,2.875245363,2.847115281,2.751345107,2.400564375,2.085558651,1.605335348,2.10148156,1.634675548,2.084922812,2.219131397,2.614806731,2.263061968,2.173929041,2.007597401,1.958502533,1.824843765,1.871486944,1.490210106,1.552853134,1.413330707,1.499295799,1.434733015,1.503898666,1.384335563,1.100864726,0.96066525,1.033022625,1.136284199
North America,NAC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,8.659881396,8.815419879,8.983818037,8.488632216,7.739020632,7.269192018,8.034220346,8.945490407,8.792236387,8.175283358,7.590404256,6.565214154,6.153593279,5.551265017,5.56191384,5.271114774,4.850900673,4.846531285,4.679883841,4.677558198,4.857125049,5.303425547,6.397478263,5.957859958,5.90318974,6.115440426,6.282567386,6.064738854,5.710489204,5.5128164,5.27489171,4.613995545,4.711549847,4.388361608,4.03013777,3.691271016,3.39959274,3.252373016,3.074372681,2.964335909,2.977171582,2.994143247,3.296216144,3.630588274,3.790852343,3.84411289,3.78746515,3.813332254,4.157925969,4.581408686,4.560837086,4.46415892,4.137761699,3.745893339,3.443456375,3.294716061,3.248578139,3.160249943,3.161834149,3.265187175,3.571347855
Namibia,NAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,5.615254952,4.25041876,2.464523758,1.751233873,1.947898631,1.903604024,2.301355143,2.321837245,3.124033069,2.706732799,3.00874088,2.617845379,2.624912883,2.527589681,2.645205301,2.501249398,2.610424557,3.137261574,3.374363684,3.514743975,3.574588955,3.166513185,3.066233242,4.203429614,4.405391055,3.772549964,3.34616995,3.140659563,3.092932642,3.276343535
Niger,NER,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.870842572,0.821773855,0.936634349,0.928173719,0.839124549,0.671391272,0.631753948,0.633484163,0.685198661,0.727756892,0.743835616,0.769503546,0.635210396,0.635210396,0.635210396,0.635210396,0.635210396,0.635210396,0.635210396,1.232371998,0.970976253,0.861401471,0.932594645,1.06122449,1.166908096,1.164610816,1.320159783,0.963347955,0.931763627,1.091187297,0.973576679,0.973576679,0.973576679,0.992537782,0.982009828,1.169691196,1.309803688,2.144356984,1.383215316,1.769085738,1.769085738,2.185306217,2.486945777,2.471940558,2.651043859,2.44726902
Nigeria,NGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.695833333,0.849453322,1.096979332,1.103190767,1.233704293,1.401452035,1.101150952,5.80820061,9.15913829,10.31695788,5.279250126,4.392119822,5.390268879,5.478468118,4.344011426,8.124068441,5.791397834,6.02411791,5.326047763,4.322334079,3.29560374,2.77007205,2.267201692,2.219841303,1.556794834,1.436786264,1.311553647,0.769793676,0.884351296,0.579894648,0.833115306,0.773691292,0.564010709,0.933218302,0.781452288,0.483558767,0.406177812,0.435835755,0.548312393,0.85541563,0.543531645,0.780315877,0.954338045,0.570707545,0.490996769,0.397422937,0.348375434,0.370354831,0.489084135,0.505855628,0.539231118,0.57922702,0.502541122,0.469695301,0.414718775,0.417636537,0.43294778,0.430671215,0.506944514,0.459170522,0.627907835
Nicaragua,NIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.45964543,1.45964543,1.45964543,1.45964543,1.45964543,1.45964543,1.45964543,1.45964543,1.45964543,1.377015319,1.584260556,1.505737379,1.867290198,1.42056717,1.453413169,1.746094143,2.06736427,2.46546314,3.221945732,3.104786546,3.346180419,4.335591113,4.335591113,4.335591113,4.335591113,4.335591113,4.335591113,4.335591113,4.335591113,4.335591113,4.335591113,4.00221576,2.632753235,2.102325581,1.18950041,1.102820307,0.949704913,0.894669832,0.735362192,0.719492825,0.782751441,0.683524521,0.865165582,0.860737429,0.730793275,0.700404064,0.551254649,0.531726215,0.502058377,0.502751001,0.505472679,0.526411337,0.665903554,0.678614215,0.685091959,0.775537372,0.639876676,0.623899055,0.622743176,0.606875679,0.654150809
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.703901797,4.087283879,4.12277525,4.010834482,3.932652684,3.571290331,3.370284285,3.523335806,3.25633492,3.228928603,2.866235554,2.838829535,2.81854,2.70299725,2.653471661,2.843860129,2.688909449,2.954457522,2.747070531,2.840232828,2.784298566,2.863119442,3.14147059,2.848584745,2.861724417,2.768218121,2.725119786,2.713467178,2.610909468,2.517403906,2.369019885,2.248531531,2.213002596,2.027829408,1.913060975,1.794240505,1.756607736,1.659273183,1.580648061,1.589825426,1.434004341,1.437906869,1.426556012,1.443809598,1.42682784,1.396485279,1.393389057,1.354716798,1.305319238,1.397633322,1.325433715,1.288365349,1.235408888,1.166151624,1.159687891,1.132711505,1.163626918,1.156803668,1.216674182,1.322929921,1.42324474
Norway,NOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.200435598,3.004204357,3.24151791,3.208427323,3.119163985,3.397936519,3.567959831,3.512562814,3.607843137,3.604252499,3.472839491,3.391504405,3.291465968,3.133605121,3.035535343,3.208430283,3.124029782,3.098176806,2.841318929,2.766545914,2.619018869,2.623972153,2.744592106,2.794971532,2.544434351,2.796000232,2.808417018,2.978324426,2.893089863,2.910157092,2.886226894,2.747487196,2.964700275,2.687349845,2.733137082,2.30749104,2.163074974,2.016079571,2.156737667,2.039105571,1.705831873,1.70454146,2.080591931,1.974854487,1.848785144,1.581467618,1.450243805,1.465381485,1.378241641,1.604295031,1.515698179,1.45143577,1.402134172,1.413996504,1.472038777,1.507279581,1.626681488,1.719497163,1.726244408,1.853081753,1.936619898
Nepal,NPL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.593019315,0.593019315,0.593019315,0.593019315,0.593019315,0.593019315,0.593019315,0.593019315,0.593019315,0.593019315,0.593019315,0.617910602,0.647556299,0.657680994,0.607236461,0.682172825,0.856261176,0.892143089,0.858464253,0.911205724,1.032075714,0.99205332,1.089453982,1.252924973,1.220614369,1.195827162,1.182850684,1.159182012,1.083790602,1.106543145,1.077154406,1.096609649,1.074689768,1.050552554,0.973315396,0.941485115,0.900716315,0.880707846,0.92705546,0.947369575,0.962150318,1.098334384,1.44764998,1.592251101,1.793292398,1.929161376,1.749109863,1.547393889,1.599971653,1.6454486,1.563666433,1.540651621,1.431832398,1.541860106,1.629341062,1.556630126,1.700897728,1.708544543,1.539234028,1.376595177,1.363585634
New Zealand,NZL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.69073316,2.485627021,2.309936646,2.198289031,2.472833658,2.355558421,2.639267145,2.623715037,2.727682597,2.566225166,2.632030178,2.316700611,2.183267941,1.973040548,2.0653789,2.084761742,1.936032905,2.115898464,2.209871447,2.159636272,3.022790536,2.729375067,2.582858416,2.43835931,2.377624155,2.364626121,2.367587022,2.407276689,2.078708161,2.149929658,2.327779747,2.256336694,2.069366229,1.899123846,1.82870806,1.815347846,1.781881485,1.703970844,1.695280175,1.619342018,1.668742107,1.581301424,1.454409845,1.443139199,1.341780737,1.277093389,1.385521834,1.272014268,1.24607225,1.353283402,1.329636522,1.246089701,1.196962403,1.141186376,1.139631756,1.111071249,1.131044127,1.146306923,1.23108197,1.42603423,1.542552516
OECD members,OED,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.800562758,6.79241095,6.864073265,6.45043572,5.921799391,5.621437932,6.018485582,6.475116874,6.347267889,5.855304814,5.143392752,4.602435572,4.307569286,3.840769862,3.834866305,3.737194263,3.540778524,3.504600166,3.328270642,3.317046099,3.37677468,3.622709817,4.206474009,4.063884994,4.077657699,4.1791689,3.958047628,3.725132054,3.463489226,3.397145401,3.239893205,2.905777143,2.862948027,2.69570889,2.504098438,2.318864444,2.264472058,2.236680602,2.186893415,2.128513867,2.124864517,2.151815113,2.284227245,2.382848719,2.401122928,2.4074541,2.393459708,2.367465055,2.467687875,2.703928648,2.661101531,2.561649269,2.47656861,2.338568666,2.231300951,2.225392427,2.209544392,2.172019768,2.180861029,2.265172414,2.486266868
Oman,OMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,9.652278177,9.652278177,9.652278177,9.652278177,9.652278177,9.652278177,9.652278177,9.652278177,9.652278177,9.652278177,9.652278177,9.652278177,14.86150568,18.59504132,15.52770449,24.95857498,23.00972521,18.78168568,20.94994192,15.64074734,14.90988131,15.71342565,16.66602922,17.15936989,16.89304168,15.56146605,15.86657759,13.20231493,13.69979842,12.5,12.39094146,11.06391029,12.1840929,11.5257307,11.7664526,10.96764772,9.40707829,9.357911159,9.463324832,8.630086753,8.085267061,9.355743499,9.276028325,9.102886742,9.007809964,8.812141856,8.121829931,7.709505959,5.685014404,6.959297654,6.435575858,7.352165185,12.07406615,11.1269749,10.13055752,10.93096096,12.11954816,9.635787938,9.54295828,8.637691241,10.87089296
Other small states,OSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,5.836005162,8.415933853,8.415933853,8.415933853,8.415933853,8.415933853,8.415933853,6.195728775,6.195728775,6.195728775,6.195728775,2.795777625,3.102198767,3.102198767,3.102198767,3.102198767,3.102198767,3.102198767,2.822786905,2.631722591,2.25795651,2.014095321,1.873685845,1.92485521,1.943070791,2.144086867,1.860287528,1.860287528,1.860287528,1.860287528,1.860287528,1.860287528,1.860287528,1.860287528,1.860287528,1.860287528,1.860287528
Pakistan,PAK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.312662619,4.097890641,3.655872773,3.648412975,3.865890131,5.904667889,6.730521985,5.404603702,5.103905995,5.512041885,6.158387622,6.735533238,6.865955511,6.210642727,6.090996314,6.321520245,5.889471993,5.547411678,5.503299663,5.453274295,5.523244467,5.710870576,6.375717087,6.643798059,6.659491457,6.922133598,6.991656011,6.971880084,6.785810731,6.532725256,6.522320235,6.570952788,6.698187549,6.427312623,5.923548293,5.820225283,6.037166305,5.621216489,5.415095044,5.189899265,4.168722714,3.878933945,4.073770168,4.091427187,3.956034117,3.897019393,3.645255204,3.5119861,3.459371004,3.265223993,3.423690973,3.285650816,3.484398773,3.470972507,3.47657944,3.551387243,3.59474547,3.774448861,4.129131364,4.108816358,4.024714006
Panama,PAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,1.840980437,2.110985742,2.084910486,1.256359137,1.228547313,1.083474267,1.198645229,1.192556558,1.11575689,1.085592302,1.170170567,0.951292019,0.974136501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru,PER,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.508001273,2.644757433,2.42506812,3.31639136,3.340227508,3.098346388,2.843567251,4.703632887,2.35737352,2.387559809,3.506439551,3.619515885,3.630810994,3.925389755,3.932960894,5.216284987,5.676913015,8.214386993,6.199701937,3.35243553,4.55906822,3.984819734,5.112651646,4.845956354,3.35755814,3.870149096,3.349295541,3.411496045,2.185200963,2.19047619,2.682378792,2.019815931,2.507035047,2.746102469,2.47419794,2.635324099,2.502026598,1.996769968,2.016661342,1.930630719,1.788966849,1.75202013,1.541840221,1.509499498,1.382223536,1.604727723,1.469151636,1.303938254,1.234750617,1.521644203,1.463095269,1.377373314,1.481803908,1.63533997,1.590600829,1.730910598,1.304784399,1.246312804,1.174986356,1.192773184,1.340058514
Philippines,PHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.778458907,1.702908043,1.808815782,1.855862208,1.70494247,1.549199864,1.651727069,1.739939361,1.867471754,2.090888486,2.156756502,2.069990623,2.336156933,2.813804928,3.558039259,3.558039259,3.931338341,3.621308988,2.581767219,2.964931071,2.709754707,2.755720962,2.59728795,2.409253354,1.634758933,1.982573359,1.988053613,1.965247142,2.458889214,2.242923397,2.147246667,2.010721068,2.03646157,2.15753564,2.172446587,2.294131535,2.268407676,1.914461376,1.69729338,1.615775846,1.608226621,1.471378833,1.473890188,1.550844829,1.36062651,1.33179525,1.315163937,1.291425916,1.250329088,1.202323394,1.170132201,1.153414552,1.10670419,1.189501729,1.043127066,1.08846304,1.045585147,1.247077075,0.819584674,0.920263122,1.012423923
Papua New Guinea,PNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,0.603585657,1.631258774,1.250088634,1.266449511,1.210309627,1.403083226,1.409638554,1.409638554,1.409638554,1.409638554,1.558878335,1.56493311,1.610783206,1.266286003,1.4965361,1.419133733,0.924685894,0.890351343,0.917458234,1.013205299,0.775516093,1.017311366,1.075353754,0.879220321,0.691394522,0.639107654,0.547294852,0.371637931,0.345763181,0.389122471,0.416637769,0.376920047,0.4116026,0.337014471,0.447943023,0.325144509,0.356925097,0.519471739,0.494331636,0.487315011,0.483758051,0.417619817,0.403221124,0.37621677,0.362281249,0.416646928
Poland,POL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.652329749,2.913185616,3.245582402,2.902946274,3.055037313,3.015797032,2.941403536,2.762691854,2.592055081,1.81712151,2.612485744,2.251650225,2.230999443,2.469187315,2.273232103,1.955507055,1.967919401,2.031306697,2.019081314,1.901135771,1.830336585,1.905638001,1.900638649,1.908042037,1.873241006,1.92612987,1.920044792,2.002032828,1.752139711,1.797416228,1.831918299,1.789808791,1.802713001,1.780322628,1.907046453,2.137407113,1.938462678,1.894930987,2.04957213,1.975746349,2.217350661
Pre-demographic dividend,PRE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.081558929,2.081558929,2.081558929,2.081558929,2.081558929,2.081558929,1.112455595,1.112455595,4.331245901,5.070696303,3.850224061,3.510393893,3.860020062,3.883050785,4.289031039,5.407878156,4.962760374,4.632355906,4.135349596,3.748011841,3.644821629,3.834915626,2.277802841,2.274415533,1.960749879,1.636021342,1.858025293,2.884439813,2.884439813,2.884439813,2.884439813,2.687919771,1.781373815,2.800922619,1.789138963,1.388567238,1.172781133,1.267942381,1.36591772,2.112696211,1.537933687,1.569969387,1.546390405,1.362912975,1.553665425,1.490515888,1.485324456,1.620064933,1.743296175,1.940200985,1.594491361,1.516361472,1.381304093,1.761175526,1.657168152,1.804652563,1.558454795,1.728977016,1.391753415,1.430395847,1.549121647
Portugal,PRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.38405785,5.147584345,5.596694296,5.238006244,5.444184996,5.049745669,5.101761199,5.91066904,5.962344003,5.480624392,5.479120254,5.735850739,5.377378291,4.607416987,5.74977274,4.098346607,3.122774087,2.741239805,2.772590291,2.686171631,2.683661123,2.651814213,2.6947953,2.528143673,2.464646899,2.441103704,2.536815065,2.461970382,2.496562648,2.499311791,2.437508341,2.423110546,2.390390222,2.365579825,2.226155753,2.260288158,2.120795734,2.040702659,1.883733342,1.888010565,1.862356047,1.912719868,1.938563127,1.885216531,1.965918023,2.047303882,1.949969959,1.818055227,1.836558719,2.03079895,1.980216597,2.002650015,1.912137076,2.089630624,1.790511278,1.787974411,2.004124282,1.683336736,1.795969796,1.835769729,2.140563285
Paraguay,PRY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.528964466,2.279149681,2.297392114,2.39885422,2.403765761,2.63308768,2.91684506,3.031558995,3.211049587,3.161486049,3.315872291,3.22522547,3.846463133,3.417437229,2.56457242,3.125003564,2.989956507,2.888644655,2.958532318,2.026398262,2.181449221,2.527860183,3.803297575,3.645241799,3.508185177,3.757634843,3.804065638,2.773192333,3.195473445,2.425763756,2.131875856,2.829327005,2.368889977,2.178547665,2.046766371,2.283424569,2.063789937,1.685680307,1.543153715,1.388767852,1.244939454,1.074634817,0.971236933,0.825755372,0.877630064,0.7214804,0.793455135,0.741436848,0.684193506,0.753950699,0.751146438,0.845623774,0.964179103,0.962063386,0.989089185,1.068847829,0.951883545,0.892393872,0.957366157,0.968225096,1.042126396
Pacific island small states,PSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.187695516,0.187695516,0.187695516,0.187695516,0.187695516,0.187695516,0.187695516,0.187695516,0.187695516,0.187695516,0.187695516,0.21708353,0.248851455,0.218740763,0.242222222,0.300497866,0.396150762,0.507575758,0.873095001,0.938856942,0.862051438,0.919420509,1.154967799,1.154967799,1.222607935,1.133157925,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754,1.043961754
Post-demographic dividend,PST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.988805299,6.955813708,7.027598489,6.600564914,6.06371653,5.748648994,6.164909515,6.626048959,6.489894983,5.977653942,5.25298282,4.680192125,4.37870092,3.898786962,3.901412947,3.79457474,3.589349831,3.543935674,3.370452268,3.372431476,3.448640854,3.720181924,4.29343198,4.135574245,4.158338856,4.267848238,4.010029904,3.771984903,3.511396157,3.450953073,3.293501869,2.954212932,2.911653339,2.74320949,2.551310398,2.328272364,2.266398604,2.254645505,2.207178446,2.14370401,2.146797885,2.181878731,2.321980069,2.421746609,2.445997898,2.460417245,2.451177707,2.420825148,2.524480006,2.760437391,2.724823121,2.626946515,2.539028644,2.393034129,2.28114712,2.278719144,2.253629676,2.212993516,2.215673579,2.305803021,2.529773537
Qatar,QAT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,7.868680878,12.21680182,19.27738675,13.95848337,12.73392514,24.84641486,24.84641486,15.88953342,16.27235088,13.07757453,10.74387877,13.01125479,13.01125479,13.01125479,13.01125479,13.01125479,13.01125479,13.01125479,13.01125479,13.01125479,13.01125479,13.01125479,3.929969922,3.33399484,2.433859686,1.993016269,1.750507649,1.9598416,2.010500927,1.992213177,1.473909083,1.473909083,1.473909083,1.473909083,1.473909083,1.473909083,1.473909083,1.473909083,1.473909083,1.473909083,1.473909083
Romania,ROU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.204542655,2.201223579,2.0402159,1.98508713,1.906727218,4.299280843,4.445711165,3.914028622,4.205470612,4.797296115,4.547415049,4.773334664,4.247682517,2.740608015,3.114728408,2.613447685,2.369072926,3.017649962,3.004174864,2.640259267,2.498914184,2.420745188,2.287296075,2.088487134,2.007657561,1.981935276,1.822571075,1.49361826,1.399984366,1.278069612,1.254421591,1.298162661,1.232382746,1.285382818,1.345998582,1.451968796,1.406136954,1.721071687,1.805241726,1.842511893,2.313707466
Russian Federation,RUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.427032321,4.181324647,4.523700655,3.784429967,3.756558821,4.039809297,2.732649089,3.073287922,3.307029837,3.546319229,3.756277391,3.67083809,3.300353647,3.330103192,3.245254379,3.118542079,3.149486017,3.924063399,3.585085721,3.433043838,3.689240435,3.854042583,4.112992978,4.871514747,5.425147705,4.248996052,3.692518759,3.832115681,4.263449836
Rwanda,RWA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.884892086,1.884892086,1.884892086,1.884892086,1.884892086,1.884892086,1.884892086,1.884892086,1.884892086,1.884892086,1.884892086,1.884892086,1.884892086,1.884892086,1.471544715,1.628787879,1.613893376,2.152234637,1.588162762,1.747433265,1.876851852,2.039151713,2.003055768,1.895144265,1.604022627,1.588370754,1.795534665,1.675233645,1.594260662,1.753758806,3.729165984,5.509172203,4.290602124,4.536375401,3.43787696,0.607802875,5.328556116,4.173525613,4.377647282,4.448105437,3.535502959,3.396226415,3.048933501,2.447129909,1.973466003,1.743055556,1.730879816,1.453154876,1.392024078,1.39938938,1.290515791,1.161239415,1.090720961,1.082065328,1.134412733,1.252583459,1.282656297,1.264674914,1.251740352,1.239645168,1.399987479
South Asia,SAS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.181743213,2.231679164,2.777545494,3.921692249,3.761393276,3.97454806,3.867563283,3.423295626,3.412893986,3.372420571,3.439042736,3.957363663,3.955078982,3.045119811,3.03071033,3.241271858,3.435928173,3.18853857,3.170796447,3.232476971,3.140670302,3.221144905,3.469738653,3.475516265,3.556834566,3.703985846,4.136837735,4.237927341,3.81720594,3.627927835,3.295232476,3.213027749,3.106698956,3.194364061,2.985480746,2.985267603,2.890322755,2.93126109,2.963174996,3.086747789,3.010027321,2.921357087,2.841757404,2.7208949,2.833476753,2.761865973,2.566941447,2.521888315,2.635242586,3.004401468,2.824760663,2.664119923,2.590150075,2.522632642,2.525568898,2.471519075,2.521314727,2.517642622,2.468117346,2.516678089,2.765821759
Saudi Arabia,SAU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.902697717,5.902697717,5.902697717,5.902697717,5.966305398,7.690089397,11.32423151,11.51183139,8.087454893,9.570515678,9.403527431,8.640194117,10.08155157,10.84044759,10.84044759,10.84044759,10.84044759,15.6488184,16.73657379,15.76881181,12.61335924,13.26523888,17.7202464,16.97292732,19.00434836,16.99520087,16.99520087,16.89641419,15.15188188,13.39031658,14.02429265,12.46980799,11.28415798,12.46537228,10.64478167,9.27846839,8.468077759,11.00093542,14.31103745,11.38193602,10.53440331,11.41900489,9.758063801,8.687118465,8.081555659,7.730599237,7.84836739,8.527051209,7.353438468,9.617199261,8.565677426,7.230053324,7.676602968,8.976127733,10.67791006,13.32567233,9.87273833,10.22384814,9.469201025,7.812684846,8.447598946
